county,year,group,value
Berrien,2023,All Races,28.346456692913385
Berrien,2024,All Races,27.00729927007299
Berrien,2018,White,26.61290322580645
Berrien,2019,White,29.1044776119403
Berrien,2020,White,27.82608695652174
Berrien,2021,White,33.663366336633665
Berrien,2022,White,32.38095238095238
Berrien,2023,White,28.037383177570092
Berrien,2024,White,26.605504587155966
Berrien,2018,Black or African-American,38.095238095238095
Berrien,2019,Black or African-American,-5
Berrien,2020,Black or African-American,46.666666666666664
Berrien,2021,Black or African-American,-5
Berrien,2022,Black or African-American,28.57142857142857
Berrien,2023,Black or African-American,33.33333333333333
Berrien,2024,Black or African-American,-5
Berrien,2018,Selected Races Total,28.27586206896552
Berrien,2019,Selected Races Total,28.859060402684566
Berrien,2020,Selected Races Total,30
Berrien,2021,Selected Races Total,30.76923076923077
Berrien,2022,Selected Races Total,31.746031746031743
Berrien,2023,Selected Races Total,28.688524590163933
Berrien,2024,Selected Races Total,25.196850393700785
Bibb,2018,All Races,29.17369308600337
Bibb,2019,All Races,27.22772277227723
Bibb,2020,All Races,29.142857142857142
Bibb,2021,All Races,28.820598006644516
Bibb,2022,All Races,29.200652528548126
Bibb,2023,All Races,25.57726465364121
Bibb,2024,All Races,27.77777777777778
Bibb,2018,White,23.511904761904763
Bibb,2019,White,25.391849529780565
Bibb,2020,White,22.333333333333332
Bibb,2021,White,23.355263157894736
Bibb,2022,White,29.073482428115017
Bibb,2023,White,23.465703971119133
Bibb,2024,White,24.54308093994778
Bibb,2018,Black or African-American,32.08955223880597
Bibb,2019,Black or African-American,28.588098016336055
Bibb,2020,Black or African-American,31.14942528735632
Bibb,2021,Black or African-American,30.317273795534668
Bibb,2022,Black or African-American,29.603729603729604
Bibb,2023,Black or African-American,26.193390452876375
Bibb,2024,Black or African-American,29.873772791023846
Bibb,2018,Selected Races Total,29.561403508771928
Bibb,2019,Selected Races Total,27.721088435374146
Bibb,2020,Selected Races Total,28.888888888888886
Bibb,2021,Selected Races Total,28.484848484848484
Bibb,2022,Selected Races Total,29.461998292058073
Bibb,2023,Selected Races Total,25.502742230347348
Bibb,2024,Selected Races Total,28.01094890510949
Bleckley,2018,All Races,24.675324675324674
Bleckley,2019,All Races,19.565217391304348
Bleckley,2020,All Races,28.235294117647058
Bleckley,2021,All Races,25
Bleckley,2022,All Races,25.757575757575758
Bleckley,2023,All Races,21.59090909090909
Bleckley,2024,All Races,30.263157894736842
Bleckley,2018,White,26.08695652173913
Bleckley,2019,White,16.666666666666664
Bleckley,2020,White,27.659574468085108
Bleckley,2021,White,28.57142857142857
Bleckley,2022,White,20.930232558139537
Bleckley,2023,White,24.59016393442623
Bleckley,2024,White,30.18867924528302
Bleckley,2018,Black or African-American,24.137931034482758
Bleckley,2019,Black or African-American,26.923076923076923
Bleckley,2020,Black or African-American,31.428571428571427
Bleckley,2021,Black or African-American,-5
Bleckley,2022,Black or African-American,28.57142857142857
Bleckley,2023,Black or African-American,-5
Bleckley,2024,Black or African-American,31.818181818181817
Bleckley,2018,Selected Races Total,25.333333333333336
Bleckley,2019,Selected Races Total,19.565217391304348
Bleckley,2020,Selected Races Total,29.268292682926827
Bleckley,2021,Selected Races Total,25.37313432835821
Bleckley,2022,Selected Races Total,23.4375
Bleckley,2023,Selected Races Total,21.839080459770116
Bleckley,2024,Selected Races Total,30.666666666666664
Brantley,2018,All Races,29.45205479452055
Brantley,2019,All Races,27.559055118110237
Brantley,2020,All Races,27.131782945736433
Brantley,2021,All Races,28.07017543859649
Brantley,2022,All Races,29.6875
Brantley,2023,All Races,37.06896551724138
Brantley,2024,All Races,36.885245901639344
Brantley,2018,White,30.069930069930066
Brantley,2019,White,25.833333333333336
Brantley,2020,White,26.82926829268293
Brantley,2021,White,29.245283018867923
Brantley,2022,White,29.508196721311474
Brantley,2023,White,35.51401869158878
