county,year,value
Douglas,2019,21.32132132132132
Douglas,2020,20.470829068577277
Douglas,2021,19.783464566929133
Douglas,2022,19.921491658488712
Douglas,2023,24.701195219123505
Douglas,2024,23.355263157894736
Early,2018,21.62162162162162
Early,2019,21.794871794871796
Early,2020,28.37837837837838
Early,2021,37.096774193548384
Early,2022,23.076923076923077
Early,2023,25.64102564102564
Early,2024,21.875
Echols,2018,-5
Echols,2019,12.195121951219512
Echols,2020,27.27272727272727
Echols,2021,20
Echols,2022,23.684210526315788
Echols,2023,21.875
Echols,2024,28.125
Effingham,2018,23.2421875
Effingham,2019,21.818181818181817
Effingham,2020,22.957198443579767
Effingham,2021,23.00380228136882
Effingham,2022,26.653696498054476
Effingham,2023,22.348484848484848
Effingham,2024,22.433460076045627
Elbert,2018,20.930232558139537
Elbert,2019,19.25925925925926
Elbert,2020,24.770642201834864
Elbert,2021,24.031007751937985
Elbert,2022,27.34375
Elbert,2023,27.55102040816326
Elbert,2024,27
Emanuel,2018,25.60386473429952
Emanuel,2019,25.842696629213485
Emanuel,2020,31.213872832369944
Emanuel,2021,27.77777777777778
Emanuel,2022,21.465968586387437
Emanuel,2023,26.842105263157894
Emanuel,2024,29.166666666666668
Evans,2018,28.915662650602407
Evans,2019,24.719101123595504
Evans,2020,32.55813953488372
Evans,2021,25.609756097560975
Evans,2022,31.506849315068493
Evans,2023,31.818181818181817
Evans,2024,27.956989247311824
Fannin,2018,21.929824561403507
Fannin,2019,32.69230769230769
Fannin,2020,22.641509433962266
Fannin,2021,26.96629213483146
Fannin,2022,28.28282828282828
Fannin,2023,24.444444444444443
Fannin,2024,19.166666666666668
Fayette,2018,23.66737739872068
Fayette,2019,23.217922606924642
Fayette,2020,23.588709677419356
Fayette,2021,22.160148975791433
Fayette,2022,21.10912343470483
Fayette,2023,22.884615384615383
Fayette,2024,22.40663900414938
Floyd,2018,26.21776504297994
Floyd,2019,23.77521613832853
Floyd,2020,24.63126843657817
Floyd,2021,26.77165354330709
Floyd,2022,26.814814814814813
Floyd,2023,27.131782945736433
Floyd,2024,28.591749644381224
Forsyth,2018,18.5546875
Forsyth,2019,18.360433604336045
Forsyth,2020,18.890449438202246
Forsyth,2021,18.98054996646546
Forsyth,2022,18.449711723254325
Forsyth,2023,19.2
Forsyth,2024,19.750367107195302
Franklin,2018,26.25
Franklin,2019,23.837209302325583
Franklin,2020,23.31288343558282
Franklin,2021,34.5679012345679
Franklin,2022,30.201342281879196
Franklin,2023,30.057803468208093
Franklin,2024,29.87012987012987
Fulton,2018,23.597521200260925
Fulton,2019,24.235633103889867
Fulton,2020,22.694425326909844
Fulton,2021,22.27953410981697
Fulton,2022,24.727992087042534
Fulton,2023,22.96831955922865
