county,year,group,value
Charlton,2023,All Races,19.090909090909093
Charlton,2024,All Races,29.411764705882355
Charlton,2018,White,30.136986301369863
Charlton,2019,White,31.25
Charlton,2020,White,24.050632911392405
Charlton,2021,White,24.096385542168676
Charlton,2022,White,23.75
Charlton,2023,White,14.634146341463413
Charlton,2024,White,26
Charlton,2018,Black or African-American,22.22222222222222
Charlton,2019,Black or African-American,23.076923076923077
Charlton,2020,Black or African-American,-5
Charlton,2021,Black or African-American,26.08695652173913
Charlton,2022,Black or African-American,41.66666666666667
Charlton,2023,Black or African-American,33.33333333333333
Charlton,2024,Black or African-American,35.714285714285715
Charlton,2018,Selected Races Total,28.000000000000004
Charlton,2019,Selected Races Total,29.245283018867923
Charlton,2020,Selected Races Total,19.26605504587156
Charlton,2021,Selected Races Total,24.528301886792452
Charlton,2022,Selected Races Total,27.884615384615387
Charlton,2023,Selected Races Total,18.867924528301888
Charlton,2024,Selected Races Total,28.125
Chatham,2018,All Races,25.658085044836564
Chatham,2019,All Races,25.175021002520303
Chatham,2020,All Races,25.00727802037846
Chatham,2021,All Races,24.063722750139743
Chatham,2022,All Races,22.92077812235692
Chatham,2023,All Races,24.793388429752067
Chatham,2024,All Races,34.341992577790464
Chatham,2018,White,20.73170731707317
Chatham,2019,White,19.913151364764268
