county,year,value
Jefferson,2018,9.793814432989691
Jefferson,2019,8.60215053763441
Jefferson,2020,15.384615384615385
Jefferson,2021,16.33986928104575
Jefferson,2022,12.727272727272727
Jefferson,2023,14.97005988023952
Jefferson,2024,4.37956204379562
Jenkins,2018,16.822429906542055
Jenkins,2019,18.681318681318682
Jenkins,2020,15.555555555555555
Jenkins,2021,15.053763440860216
Jenkins,2022,16.129032258064516
Jenkins,2023,11.235955056179774
Jenkins,2024,11.39240506329114
Johnson,2018,8
Johnson,2019,12.389380530973451
Johnson,2020,8.16326530612245
Johnson,2021,7.142857142857142
Johnson,2022,11.34020618556701
Johnson,2023,8
Johnson,2024,8.98876404494382
Jones,2018,9.89010989010989
Jones,2019,8.650519031141869
Jones,2020,8.480565371024735
Jones,2021,9.712230215827338
Jones,2022,6.428571428571428
Jones,2023,8.544303797468354
Jones,2024,10.16949152542373
Lamar,2018,18.01801801801802
Lamar,2019,9.722222222222223
Lamar,2020,12.560386473429952
Lamar,2021,9.865470852017937
Lamar,2022,11.594202898550725
Lamar,2023,7.786885245901639
Lamar,2024,11.790393013100436
Lanier,2018,15.625
Lanier,2019,8.695652173913043
Lanier,2020,4.444444444444445
Lanier,2021,14.37908496732026
Lanier,2022,14.634146341463413
Lanier,2023,8
Lanier,2024,14.18918918918919
Laurens,2018,11.698717948717949
Laurens,2019,10.078740157480315
Laurens,2020,10.288808664259928
Laurens,2021,12.833333333333332
Laurens,2022,14.333895446880272
Laurens,2023,12.974683544303797
Laurens,2024,11.930926216640502
Lee,2018,12.250712250712251
Lee,2019,9.243697478991598
Lee,2020,10.44776119402985
Lee,2021,11.11111111111111
Lee,2022,8.945686900958465
Lee,2023,10.985915492957748
Lee,2024,9.67741935483871
Liberty,2018,9.881129271916791
Liberty,2019,10.089841050449206
Liberty,2020,9.27390366642703
Liberty,2021,10.2861562258314
Liberty,2022,10.104529616724738
Liberty,2023,8.49478390461997
Liberty,2024,10.44427123928293
Lincoln,2018,10.38961038961039
Lincoln,2019,7.4074074074074066
Lincoln,2020,-5
Lincoln,2021,10.112359550561797
Lincoln,2022,9.210526315789473
Lincoln,2023,-5
Lincoln,2024,8.450704225352112
