county,year,group,value
Berrien,2021,All Races,10.194174757281553
Berrien,2022,All Races,11.009174311926607
Berrien,2023,All Races,6.944444444444445
Berrien,2024,All Races,10.95890410958904
Berrien,2018,White,12.307692307692308
Berrien,2019,White,10.679611650485436
Berrien,2020,White,10.526315789473683
Berrien,2021,White,6.9364161849710975
Berrien,2022,White,9.444444444444445
Berrien,2023,White,7.027027027027027
Berrien,2024,White,8.982035928143713
Berrien,2018,Black or African-American,23.333333333333332
Berrien,2019,Black or African-American,-5
Berrien,2020,Black or African-American,43.47826086956522
Berrien,2021,Black or African-American,31.03448275862069
Berrien,2022,Black or African-American,16.666666666666664
Berrien,2023,Black or African-American,-5
Berrien,2024,Black or African-American,21.62162162162162
Berrien,2018,Selected Races Total,13.777777777777779
Berrien,2019,Selected Races Total,11.403508771929824
Berrien,2020,Selected Races Total,14.432989690721648
Berrien,2021,Selected Races Total,10.396039603960396
Berrien,2022,Selected Races Total,10.476190476190476
Berrien,2023,Selected Races Total,7.317073170731707
Berrien,2024,Selected Races Total,11.27450980392157
Bibb,2018,All Races,13.719353155972874
Bibb,2019,All Races,13.096446700507613
Bibb,2020,All Races,13.09887869520897
Bibb,2021,All Races,15.020366598778004
Bibb,2022,All Races,14.32896064581231
Bibb,2023,All Races,14.87513572204126
Bibb,2024,All Races,13.951067152524727
Bibb,2018,White,8.904109589041095
Bibb,2019,White,6.451612903225806
Bibb,2020,White,7.7798861480075905
Bibb,2021,White,8.655616942909761
Bibb,2022,White,8.605851979345955
Bibb,2023,White,8.23293172690763
Bibb,2024,White,8.487654320987655
Bibb,2018,Black or African-American,16
Bibb,2019,Black or African-American,16.172106824925816
Bibb,2020,Black or African-American,15.219005196733482
Bibb,2021,Black or African-American,17.857142857142858
Bibb,2022,Black or African-American,17.201834862385322
Bibb,2023,Black or African-American,17.683881064162755
Bibb,2024,Black or African-American,17.081545064377682
Bibb,2018,Selected Races Total,13.740458015267176
Bibb,2019,Selected Races Total,13.326337880377753
Bibb,2020,Selected Races Total,13.127001067235858
Bibb,2021,Selected Races Total,15.209326974032855
Bibb,2022,Selected Races Total,14.55796717840127
Bibb,2023,Selected Races Total,15.033783783783782
Bibb,2024,Selected Races Total,14.009928295642581
Bleckley,2018,All Races,7.258064516129033
Bleckley,2019,All Races,10.95890410958904
Bleckley,2020,All Races,10.236220472440944
Bleckley,2021,All Races,12.5
Bleckley,2022,All Races,11.570247933884298
